source,scenario,phase,category,bucket_tokens,decode_batch,hit,miss_reason,bucket_min,bucket_max,decode_batch_min,decode_batch_max,count
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,12,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,13,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,14,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,15,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,16,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,17,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,18,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,19,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,20,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,21,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,22,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,23,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,24,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,25,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,26,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,27,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,28,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,29,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,30,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,31,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,32,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,33,true,hit,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,34,true,hit,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,35,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,36,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,37,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,38,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,39,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,40,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,41,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,42,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,43,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,44,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,45,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,46,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,47,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,48,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,49,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,50,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,51,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,52,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,53,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,54,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,55,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,56,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,57,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,58,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,59,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,60,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,61,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,62,false,decode_batch_above_range,4016,64001,1,34,5
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,63,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,126,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,2017,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,3970,63,false,bucket_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,1,false,decode_batch_below_range,4016,64001,1,34,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,2,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,3,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,4,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,5,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,6,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,7,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,8,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,9,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,10,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,11,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,12,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,13,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,14,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,15,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,16,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,17,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,18,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,19,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,20,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,21,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,22,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,23,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,24,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,25,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,26,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,27,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,28,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,29,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,30,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,31,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,32,false,decode_batch_below_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,33,true,hit,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,34,true,hit,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,35,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,36,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,37,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,38,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,39,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,40,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,41,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,42,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,43,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,44,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,45,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,46,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,47,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,48,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,49,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,50,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,51,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,52,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,53,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,54,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,55,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,56,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,57,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,58,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,59,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,60,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,61,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,62,false,decode_batch_above_range,4016,64001,1,34,5
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,63,false,decode_batch_above_range,4016,64001,1,34,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,prefill,collective_other,8000,0,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,prefill,ep_a2a,8000,0,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,prefill,moe_gemm_or_aux,8000,0,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-8k2k,prefill,other_cuda,8000,0,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,1,1,false,bucket_below_range,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,2,2,true,hit,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,3,3,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,4,4,false,interpolation_gap,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,5,5,false,interpolation_gap,2,64,2,64,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,6,6,false,interpolation_gap,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,7,7,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,9,9,false,interpolation_gap,2,64,2,64,7
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,collective_other,10,10,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,1,1,false,bucket_below_range,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,2,2,true,hit,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,3,3,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,4,4,false,interpolation_gap,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,5,5,false,interpolation_gap,2,64,2,64,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,6,6,false,interpolation_gap,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,7,7,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,9,9,false,interpolation_gap,2,64,2,64,7
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,ep_a2a,10,10,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,1,1,false,bucket_below_range,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,2,2,true,hit,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,3,3,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,4,4,false,interpolation_gap,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,5,5,false,interpolation_gap,2,64,2,64,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,6,6,false,interpolation_gap,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,7,7,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,9,9,false,interpolation_gap,2,64,2,64,7
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,moe_gemm_or_aux,10,10,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,1,1,false,bucket_below_range,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,2,2,true,hit,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,3,3,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,4,4,false,interpolation_gap,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,5,5,false,interpolation_gap,2,64,2,64,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,6,6,false,interpolation_gap,2,64,2,64,3
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,7,7,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,9,9,false,interpolation_gap,2,64,2,64,7
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,decode,other_cuda,10,10,false,interpolation_gap,2,64,2,64,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,16,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,17,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,18,9,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,19,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,23,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,24,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,25,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,26,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,27,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,28,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,29,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,30,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,31,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,34,9,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,36,7,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,38,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,42,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,43,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,44,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,46,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,46,9,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,48,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,50,9,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,58,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,59,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,63,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,67,9,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,73,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,77,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,77,9,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,86,8,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,1,false,table_missing,,,,,2
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,2,false,table_missing,,,,,1
phase436_serving_state_grid,K2.5-tp4ep8dp2-32k3k,mixed_prefill,collective_other,32000,3,false,table_missing,,,,,1
