source,row_type,scenario,artifact_dir,window,rank,category,kernel_name,cuda_total_ms,cuda_time_avg_us,calls,category_cuda_ms,category_share_of_self_cuda,profiler_step_wall_ms,self_cuda_total_ms,unattributed_or_bubble_ms,phase426_steady_metric_penalty,phase426_prefill_share,phase426_decode_gap_share,phase426_peer_stall_share,phase415_decode_ep_dispatch_combine_ms,reconstruction_error_pct,reconstruction_gate,prefill_verdict,decode_verdict,mechanism_verdict,phase428_target,phase405_penalty_read,gpu_allowed,ssh_allowed,runtime_modified,perf_database,valid_for_default,diagnostic_only,default_readiness
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,cudaEventRecord,0.007936,0.038000,210,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,cudaEventQuery,0.004288,0.022000,196,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,cudaDriverGetVersion,0.003616,0.103000,35,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,cudaStreamWaitEvent,0.003520,0.025000,140,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,cudaGraphLaunch,0.002752,0.079000,35,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,Activity Buffer Request,0.001824,0.608000,3,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,cudaEventSynchronize,0.001280,0.037000,35,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,cuda_graph_envelope,execute_context_0(0)_generation_56(56),15.648000,447.097000,35,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,aten::slice,0.000000,0.000000,1925,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,aten::as_strided,0.000000,0.000000,2940,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,memcpy_memset,cudaMemcpyAsync,0.000000,0.000000,525,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,aten::lift_fresh,0.000000,0.000000,315,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,aten::flatten,0.000000,0.000000,35,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,aten::view,0.000000,0.000000,280,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,aten::index_select,0.068801,0.983000,70,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,aten::detach,0.000000,0.000000,70,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,mixed,7,other_cuda,aten::to,1.318000,2.690000,490,,,146.075000,9924.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,dense_gemm,,,,,1476.667000,0.128239,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,ep_a2a,,,,,2173.489000,0.188753,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,memcpy_memset,,,,,47.381127,0.004115,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,mla_attention,,,,,3508.115106,0.304656,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,moe_gemm_or_aux,,,,,3468.585000,0.301223,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,other_cuda,,,,,772.592828,0.067094,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel_category,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,,tp_or_dp_allreduce,,,,,243.739468,0.021167,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,cuda_graph_envelope,execute_context_0(0)_generation_51(51),4042.000000,642.244000,6294,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,mla_attention,void cutlass::device_kernel<flash::enable_sm90_or_la...,422.489000,193.270000,2186,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,moe_gemm_or_aux,"void marlin_moe_wna16::Marlin<1125899906909960l, 112...",409.849000,95.225000,4304,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,ep_a2a,ncclDevKernel_ReduceScatter_Sum_bf16_RING_LL(ncclDev...,168.169000,78.145000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,ep_a2a,ncclDevKernel_AllGather_RING_LL(ncclDevKernelArgsSto...,101.846000,23.467000,4340,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,nvjet_tst_64x16_64x16_2x1_v_bz_splitK_TNT,39.880000,18.531000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,tp_or_dp_allreduce,"void vllm::cross_device_reduce_2stage<__nv_bfloat16,...",29.513000,13.076000,2257,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,nvjet_tst_64x16_64x16_4x1_v_bz_TNT,27.697000,12.871000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,nvjet_tst_64x56_64x14_4x1_v_bz_splitK_TNT,25.881000,11.840000,2186,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,nvjet_tst_64x56_64x14_4x1_v_bz_TNT,23.186000,10.435000,2222,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,other_cuda,"void at::native::reduce_kernel<128, 4, at::native::R...",21.328000,9.911000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,"void router_gemm_kernel_bf16_output<__nv_bfloat16, 1...",16.409000,7.625000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,other_cuda,"void vllm::act_and_mul_kernel<c10::BFloat16, __nv_bf...",14.484000,6.730000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,nvjet_tst_64x32_64x16_4x2_h_bz_TNT,13.570000,6.208000,2186,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,mla_attention,void cutlass::device_kernel<flash::FlashAttnFwdCombi...,11.512000,5.264000,2187,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,moe_gemm_or_aux,void vllm::moe::grouped_topk_fused_small_expert_coun...,9.847000,4.576000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,"void cublasLt::splitKreduce_kernel<32, 16, int, floa...",9.837000,2.268000,4338,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,other_cuda,"void at::native::vectorized_elementwise_kernel<8, at...",9.818000,4.562000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,other_cuda,triton_red_fused__to_copy_add_mean_min_latency_fused...,8.497000,4.016000,2116,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,other_cuda,aten::copy_,8.443000,8.615000,980,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,nvjet_tst_64x24_64x16_2x1_v_bz_TNT,8.362000,3.823000,2187,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,nvjet_tst_64x56_64x14_2x1_v_bz_NNT,8.217000,3.759000,2186,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,moe_gemm_or_aux,void vllm::moe::moe_align_block_size_kernel<int>(int...,7.525000,3.497000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,memcpy_memset,Memcpy HtoD (Pinned -> Device),6.249000,22.316000,280,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,other_cuda,triton_red_fused__to_copy_add_mean_mul_pow_rsqrt_seq...,6.028000,2.801000,2152,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,nvjet_tst_320x64_64x4_2x1_v_bz_TNT,5.352000,148.660000,36,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,dense_gemm,aten::mm,5.203000,148.644000,35,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
phase427_kernel_profile,kernel,K2.5-tp4ep8dp2-8k2k,docs/iter_gap_investigation/phase427_kernel_profile/K2.5-tp4ep8dp2-8k2k,decode,0,other_cuda,triton_poi_fused_add_clone_copy_expand_index_mul_neg...,4.397000,2.044000,2151,,,146.096000,11515.000000,0.000000,1.516977,0.595460,0.357492,0.047048,0.031093,0.000000,passed,mixed_mla_attention_dominates,decode_mla_attention_dominates,kernel_profile_collected_prefill_and_decode,classify_prefill_execution_and_decode_slope_from_kernel_profile,false,true,true,false,false,false,true,No-Go
