scenario,section,dp_rank,phase_pair,bucket_tokens,decode_batch,count,busy_p50_ms,busy_p90_ms,decode_run_count,decode_run_max,decode_run_p50,decode_run_p90,decode_steps,metric,mixed_frequency,mixed_steps,share,target_high,target_low,tolerance,total_steps,wave_decode_batch_p50,wave_end_step,wave_mixed_steps,wave_prefill_tokens,wave_span_steps,wave_start_step
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,38,9,4,32.89700698852539,32.897857666015625,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,42,9,4,37.81651306152344,37.81692886352539,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,44,9,4,38.139535903930664,38.13987350463867,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,45,9,4,37.66791915893555,37.67027282714844,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,46,9,4,42.9638557434082,42.998817443847656,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,47,9,4,37.306270599365234,37.30819320678711,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,49,9,4,47.90630340576172,47.90800094604492,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,58,9,4,43.805776596069336,43.80988693237305,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,61,9,4,43.33345603942871,43.33571243286133,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,63,9,4,2817.6717529296875,2817.676025390625,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,67,9,52,41.30753707885742,41.82905578613281,,,,,,,,,0.03823529411764706,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,73,9,4,2821.9154052734375,2821.922119140625,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,77,9,4,2822.50439453125,2822.511474609375,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,81,9,4,2824.3966064453125,2824.40087890625,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,1,8,4702.5634765625,4704.0615234375,,,,,,,,,0.0058823529411764705,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,2,4,4704.56494140625,4704.59033203125,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,3,4,4703.427978515625,4703.45361328125,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,4,4,4704.65087890625,4704.666015625,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,5,4,4701.895263671875,4701.8984375,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,6,316,4716.0576171875,4718.7861328125,,,,,,,,,0.2323529411764706,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,7,112,4718.034912109375,4724.74951171875,,,,,,,,,0.08235294117647059,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,8,56,4719.5634765625,4725.21484375,,,,,,,,,0.041176470588235294,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,0,,32000,9,56,4722.876708984375,4726.36669921875,,,,,,,,,0.041176470588235294,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,13,6,4,25.06758403778076,25.06902313232422,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32,9,8,29.917455673217773,30.05308723449707,,,,,,,,,0.0058823529411764705,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,38,9,4,32.930335998535156,32.932735443115234,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,42,9,4,37.83937644958496,37.839935302734375,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,44,9,4,38.15139198303223,38.15340805053711,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,45,9,4,37.71767997741699,37.72118377685547,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,46,9,4,44.753536224365234,44.75593566894531,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,47,9,4,37.336334228515625,37.338462829589844,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,49,9,4,47.94728088378906,47.949440002441406,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,58,9,4,43.840097427368164,43.84048080444336,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,61,9,4,43.37825584411621,43.380126953125,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,64,9,4,44.72062301635742,44.72547149658203,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,67,9,52,41.35820770263672,41.85628890991211,,,,,,,,,0.03823529411764706,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,73,9,4,62.425262451171875,62.429569244384766,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,77,9,4,54.918527603149414,54.91923141479492,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,80,8,4,54.84943962097168,54.850433349609375,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,1,8,4702.673828125,4704.0458984375,,,,,,,,,0.0058823529411764705,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,2,4,4704.390625,4704.39599609375,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,3,4,4703.531982421875,4703.537109375,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,4,4,4704.61083984375,4704.61279296875,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,5,4,4701.791748046875,4701.796875,,,,,,,,,0.0029411764705882353,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,6,316,4716.2607421875,4719.158203125,,,,,,,,,0.2323529411764706,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,7,112,4718.195068359375,4724.74169921875,,,,,,,,,0.08235294117647059,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,8,56,4719.694580078125,4725.2978515625,,,,,,,,,0.041176470588235294,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_distribution,1,,32000,9,56,4722.90869140625,4726.28466796875,,,,,,,,,0.041176470588235294,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,phase_joint,,decode+decode,,,179204,,,,,,,,,,,0.9949145014434821,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,phase_joint,,decode+mixed_prefill,,,229,,,,,,,,,,,0.0012713746391294692,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,phase_joint,,decode+prefill,,,3,,,,,,,,,,,1.665556295802798e-05,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,phase_joint,,mixed_prefill+decode,,,232,,,,,,,,,,,0.0012880302020874972,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,phase_joint,,mixed_prefill+mixed_prefill,,,448,,,,,,,,,,,0.002487230735065512,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,phase_joint,,prefill+mixed_prefill,,,3,,,,,,,,,,,1.665556295802798e-05,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,phase_joint,,prefill+prefill,,,1,,,,,,,,,,,5.5518543193426606e-06,,,,,,,,,,
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,4.5,11,20,576000,11,1
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,3013,24,640126,13,3001
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,5939,4,64118,2,5938
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,6015,20,576000,11,6005
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,8880,4,64110,2,8879
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,9017,20,576000,11,9007
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,11825,4,64091,2,11824
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,12019,20,576000,11,12009
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,14780,4,64086,3,14778
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,15021,20,576000,11,15011
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,17737,4,64080,3,17735
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,18023,20,576000,11,18013
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,20697,4,64062,3,20695
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,21025,20,576000,11,21015
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,23666,4,64058,3,23664
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,24027,20,576000,11,24017
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,26637,4,64054,3,26635
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,27029,20,576000,11,27019
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,29610,4,64052,3,29608
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,30031,20,576000,11,30021
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,32584,4,64048,3,32582
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,33033,20,576000,11,33023
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,35560,4,64040,3,35558
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,36035,20,576000,11,36025
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,38540,4,64028,3,38538
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,39037,20,576000,11,39027
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,41526,4,64028,3,41524
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,42031,4,64000,3,42029
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,4.5,45042,20,576000,12,45031
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,48044,24,640126,14,48031
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,50970,4,64118,3,50968
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,51046,20,576000,12,51035
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,53911,4,64110,3,53909
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,54048,20,576000,12,54037
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,56856,4,64091,3,56854
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,57050,20,576000,12,57039
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,59811,4,64086,4,59808
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,60052,20,576000,12,60041
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,62768,4,64080,4,62765
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,63054,20,576000,12,63043
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,65728,4,64062,4,65725
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,66056,20,576000,12,66045
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,68697,4,64058,4,68694
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,69058,20,576000,12,69047
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,71668,4,64054,4,71665
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,72060,20,576000,12,72049
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,74641,4,64052,4,74638
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,75062,20,576000,12,75051
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,77615,4,64048,4,77612
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,78064,20,576000,12,78053
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,80591,4,64040,4,80588
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,81066,20,576000,12,81055
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,83571,4,64028,4,83568
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,84068,20,576000,12,84057
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,86557,4,64028,4,86554
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,87062,4,64000,4,87059
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,4.5,90073,20,576000,13,90061
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,93075,24,640126,15,93061
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,96001,4,64118,4,95998
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,96077,20,576000,13,96065
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,98942,4,64110,4,98939
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,99079,20,576000,13,99067
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,101887,4,64091,4,101884
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,102081,20,576000,13,102069
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,104839,2,32043,2,104838
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,104842,2,32043,2,104841
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,105083,20,576000,13,105071
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,107796,2,32040,2,107795
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,107799,2,32040,2,107798
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,108085,20,576000,13,108073
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,110756,2,32031,2,110755
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,110759,2,32031,2,110758
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,111087,20,576000,13,111075
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,113725,2,32029,2,113724
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,113728,2,32029,2,113727
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,114089,20,576000,13,114077
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,116696,2,32027,2,116695
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,116699,2,32027,2,116698
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,117091,20,576000,13,117079
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,119669,2,32026,2,119668
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,119672,2,32026,2,119671
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,120093,20,576000,13,120081
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,122643,2,32024,2,122642
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,122646,2,32024,2,122645
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,123095,20,576000,13,123083
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,125619,2,32020,2,125618
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,125622,2,32020,2,125621
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,126097,20,576000,13,126085
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,128599,2,32014,2,128598
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,128602,2,32014,2,128601
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,129099,20,576000,13,129087
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,131585,2,32014,2,131584
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,131588,2,32014,2,131587
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,132090,2,32000,2,132089
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,132093,2,32000,2,132092
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,4.5,135104,20,576000,14,135091
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,138106,24,640126,16,138091
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,141029,2,32059,2,141028
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,141032,2,32059,2,141031
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,141108,20,576000,14,141095
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,143970,2,32055,2,143969
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,143973,2,32055,2,143972
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,144110,20,576000,14,144097
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,146915,2,32046,2,146914
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,146918,2,32045,2,146917
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,147112,20,576000,14,147099
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,149869,2,32043,2,149868
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,149873,2,32043,2,149872
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,150114,20,576000,14,150101
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,152826,2,32040,2,152825
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,152830,2,32040,2,152829
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,153116,20,576000,14,153103
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,155786,2,32031,2,155785
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,155790,2,32031,2,155789
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,156118,20,576000,14,156105
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,158755,2,32029,2,158754
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,158759,2,32029,2,158758
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,159120,20,576000,14,159107
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,161726,2,32027,2,161725
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,161730,2,32027,2,161729
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,162122,20,576000,14,162109
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,164699,2,32026,2,164698
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,164703,2,32026,2,164702
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,165124,20,576000,14,165111
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,167673,2,32024,2,167672
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,167677,2,32024,2,167676
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,168126,20,576000,14,168113
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,170649,2,32020,2,170648
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,170653,2,32020,2,170652
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,171128,20,576000,14,171115
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,173629,2,32014,2,173628
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,173633,2,32014,2,173632
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.0,174130,20,576000,14,174117
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,176615,2,32014,2,176614
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,9.0,176619,2,32014,2,176618
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,177120,2,32000,2,177119
K2.5-tp4ep8dp2-32k3k,mixed_wave,,,,,,,,,,,,,,,,,,,,,6.5,177124,2,32000,2,177123
K2.5-tp4ep8dp2-32k3k,fingerprint_tolerance,,,,,,,,,,,,,mixed_decode_batch_p10_p90,,,,9.0,6.0,sim p50 must fall inside real p10-p90; distribution EMD <= 0.20,,,,,,,
K2.5-tp4ep8dp2-32k3k,fingerprint_tolerance,,,,,,,,,,,,,mixed_bucket_tokens_p10_p90,,,,32000.0,67.0,sim p50 must fall inside real p10-p90; no manual phase offset,,,,,,,
K2.5-tp4ep8dp2-32k3k,fingerprint_tolerance,,,,,,,,,,,,,phase_joint_share,,,,1.0,0.0,each major phase-pair share within +/-0.10 absolute,,,,,,,
