source,row_type,scenario,phase,category,bucket_tokens,decode_batch,metric,value,baseline_value,candidate_value,ratio,classification,window,reason,count,note
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,12,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,13,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,14,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,15,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,16,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,17,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,18,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,19,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,20,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,21,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,22,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,23,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,24,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,25,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,26,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,27,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,28,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,29,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,30,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,31,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,32,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,33,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,34,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,35,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,36,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,37,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,38,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,39,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,40,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,41,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,42,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,43,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,44,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,45,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,46,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,47,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,48,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,49,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,50,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,51,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,52,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,53,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,54,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,55,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,56,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,57,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,58,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,59,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,60,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,61,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,62,decode_batch_above_range,5,,,,miss,,,5,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,ep_a2a,8000,63,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,126,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,2017,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,3970,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,1,hit,2,,,,hit,,,2,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,3,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,4,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,5,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,6,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,7,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,8,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,9,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,10,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,11,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,12,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,13,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,14,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,15,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,16,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,17,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,18,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,19,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,20,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,21,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,22,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,23,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,24,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,25,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,26,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,27,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,28,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,29,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,30,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,31,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,32,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,33,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,34,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,35,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,36,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,37,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,38,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,39,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,40,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,41,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,42,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,43,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,44,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,45,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,46,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,47,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,48,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,49,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,50,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,51,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,52,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,53,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,54,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,55,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,56,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,57,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,58,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,59,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,60,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,61,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,62,decode_batch_above_range,5,,,,miss,,,5,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,moe_gemm_or_aux,8000,63,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,126,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,2017,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,3970,63,bucket_below_range,1,,,,miss,,,1,bucket_below_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,1,hit,2,,,,hit,,,2,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,2,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,3,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,4,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,5,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,6,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,7,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,8,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,9,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,10,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,11,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,12,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,13,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,14,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,15,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,16,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,17,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,18,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,19,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,20,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,21,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,22,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,23,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,24,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,25,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,26,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,27,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,28,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,29,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,30,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,31,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,32,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,33,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,34,hit,1,,,,hit,,,1,hit
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,35,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,36,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,37,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,38,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,39,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,40,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,41,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,42,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,43,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,44,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
phase438_serving_state_merge,hit_audit,K2.5-tp4ep8dp2-8k2k,mixed_prefill,other_cuda,8000,45,decode_batch_above_range,1,,,,miss,,,1,decode_batch_above_range
