alignment_key,alignment_key_type,dp_rank,scenario,phase,topology_key,cb_engine_step_id,cb_iter_index,cb_scheduled_context_tokens,cb_scheduled_decode_tokens,cb_scheduled_total_tokens,cb_scheduled_context_reqs,cb_scheduled_decode_reqs,cb_scheduled_total_reqs,cb_forward_token_count,cb_forward_regime,cb_cudagraph_runtime_mode,vllm_engine_step_id,vllm_iter_index,vllm_scheduled_context_tokens,vllm_scheduled_decode_tokens,vllm_scheduled_total_tokens,vllm_scheduled_context_reqs,vllm_scheduled_decode_reqs,vllm_scheduled_total_reqs,vllm_forward_token_count,vllm_forward_regime,vllm_cudagraph_runtime_mode,scheduled_context_token_delta,scheduled_decode_token_delta,scheduled_total_token_delta,scheduled_context_req_delta,scheduled_decode_req_delta,scheduled_total_req_delta,forward_token_delta,same_phase,same_topology_key,same_scheduled_total_tokens,same_scheduled_total_reqs,same_forward_token_count,same_forward_regime,same_cudagraph_runtime_mode,valid_for_default,perf_database,diagnostic_only
engine_dp:1:step:629,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,629,629,0,8,8,0,8,8,8,FULL:8,FULL,629,629,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:630,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,630,630,0,8,8,0,8,8,8,FULL:8,FULL,630,630,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:631,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,631,631,0,8,8,0,8,8,8,FULL:8,FULL,631,631,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:632,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,632,632,0,8,8,0,8,8,8,FULL:8,FULL,632,632,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:633,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,633,633,0,8,8,0,8,8,8,FULL:8,FULL,633,633,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:634,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,634,634,0,8,8,0,8,8,8,FULL:8,FULL,634,634,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:635,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,635,635,0,8,8,0,8,8,8,FULL:8,FULL,635,635,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:636,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,636,636,0,8,8,0,8,8,8,FULL:8,FULL,636,636,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:637,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,637,637,0,8,8,0,8,8,8,FULL:8,FULL,637,637,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:638,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,638,638,0,8,8,0,8,8,8,FULL:8,FULL,638,638,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:639,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,639,639,0,8,8,0,8,8,8,FULL:8,FULL,639,639,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:640,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,640,640,0,8,8,0,8,8,8,FULL:8,FULL,640,640,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:641,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,641,641,0,8,8,0,8,8,8,FULL:8,FULL,641,641,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:642,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,642,642,0,8,8,0,8,8,8,FULL:8,FULL,642,642,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:643,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,643,643,0,8,8,0,8,8,8,FULL:8,FULL,643,643,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:644,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,644,644,0,8,8,0,8,8,8,FULL:8,FULL,644,644,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:645,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,645,645,0,8,8,0,8,8,8,FULL:8,FULL,645,645,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:646,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,646,646,0,8,8,0,8,8,8,FULL:8,FULL,646,646,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:647,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,647,647,0,8,8,0,8,8,8,FULL:8,FULL,647,647,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:648,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,648,648,0,8,8,0,8,8,8,FULL:8,FULL,648,648,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:649,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,649,649,0,8,8,0,8,8,8,FULL:8,FULL,649,649,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:650,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,650,650,0,8,8,0,8,8,8,FULL:8,FULL,650,650,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:651,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,651,651,0,8,8,0,8,8,8,FULL:8,FULL,651,651,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:652,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,652,652,0,8,8,0,8,8,8,FULL:8,FULL,652,652,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:653,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,653,653,0,8,8,0,8,8,8,FULL:8,FULL,653,653,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:654,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,654,654,0,8,8,0,8,8,8,FULL:8,FULL,654,654,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:655,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,655,655,0,8,8,0,8,8,8,FULL:8,FULL,655,655,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:656,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,656,656,0,8,8,0,8,8,8,FULL:8,FULL,656,656,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:657,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,657,657,0,8,8,0,8,8,8,FULL:8,FULL,657,657,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:658,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,658,658,0,8,8,0,8,8,8,FULL:8,FULL,658,658,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:659,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,659,659,0,8,8,0,8,8,8,FULL:8,FULL,659,659,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:660,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,660,660,0,8,8,0,8,8,8,FULL:8,FULL,660,660,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:661,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,661,661,0,8,8,0,8,8,8,FULL:8,FULL,661,661,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:662,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,662,662,0,8,8,0,8,8,8,FULL:8,FULL,662,662,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:663,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,663,663,0,8,8,0,8,8,8,FULL:8,FULL,663,663,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:664,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,664,664,0,8,8,0,8,8,8,FULL:8,FULL,664,664,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:665,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,665,665,0,8,8,0,8,8,8,FULL:8,FULL,665,665,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:666,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,666,666,0,8,8,0,8,8,8,FULL:8,FULL,666,666,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:667,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,667,667,0,8,8,0,8,8,8,FULL:8,FULL,667,667,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:668,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,668,668,0,8,8,0,8,8,8,FULL:8,FULL,668,668,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:669,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,669,669,0,8,8,0,8,8,8,FULL:8,FULL,669,669,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:670,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,670,670,0,8,8,0,8,8,8,FULL:8,FULL,670,670,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:671,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,671,671,0,8,8,0,8,8,8,FULL:8,FULL,671,671,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:672,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,672,672,0,8,8,0,8,8,8,FULL:8,FULL,672,672,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:673,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,673,673,0,8,8,0,8,8,8,FULL:8,FULL,673,673,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:674,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,674,674,0,8,8,0,8,8,8,FULL:8,FULL,674,674,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:675,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,675,675,0,8,8,0,8,8,8,FULL:8,FULL,675,675,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:676,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,676,676,0,8,8,0,8,8,8,FULL:8,FULL,676,676,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:677,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,677,677,0,8,8,0,8,8,8,FULL:8,FULL,677,677,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:678,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,678,678,0,8,8,0,8,8,8,FULL:8,FULL,678,678,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:679,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,679,679,0,8,8,0,8,8,8,FULL:8,FULL,679,679,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:680,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,680,680,0,8,8,0,8,8,8,FULL:8,FULL,680,680,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:681,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,681,681,0,8,8,0,8,8,8,FULL:8,FULL,681,681,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:682,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,682,682,0,8,8,0,8,8,8,FULL:8,FULL,682,682,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:683,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,683,683,0,8,8,0,8,8,8,FULL:8,FULL,683,683,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:684,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,684,684,0,8,8,0,8,8,8,FULL:8,FULL,684,684,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:685,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,685,685,0,8,8,0,8,8,8,FULL:8,FULL,685,685,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:686,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,686,686,0,8,8,0,8,8,8,FULL:8,FULL,686,686,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:687,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,687,687,0,8,8,0,8,8,8,FULL:8,FULL,687,687,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:688,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,688,688,0,8,8,0,8,8,8,FULL:8,FULL,688,688,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:689,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,689,689,0,8,8,0,8,8,8,FULL:8,FULL,689,689,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:690,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,690,690,0,8,8,0,8,8,8,FULL:8,FULL,690,690,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:691,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,691,691,0,8,8,0,8,8,8,FULL:8,FULL,691,691,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:692,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,692,692,0,8,8,0,8,8,8,FULL:8,FULL,692,692,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:693,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,693,693,0,8,8,0,8,8,8,FULL:8,FULL,693,693,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:694,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,694,694,0,8,8,0,8,8,8,FULL:8,FULL,694,694,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:695,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,695,695,0,8,8,0,8,8,8,FULL:8,FULL,695,695,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:696,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,696,696,0,8,8,0,8,8,8,FULL:8,FULL,696,696,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:697,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,697,697,0,8,8,0,8,8,8,FULL:8,FULL,697,697,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:698,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,698,698,0,8,8,0,8,8,8,FULL:8,FULL,698,698,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:699,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,699,699,0,8,8,0,8,8,8,FULL:8,FULL,699,699,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:700,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,700,700,0,8,8,0,8,8,8,FULL:8,FULL,700,700,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:701,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,701,701,0,8,8,0,8,8,8,FULL:8,FULL,701,701,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:702,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,702,702,0,8,8,0,8,8,8,FULL:8,FULL,702,702,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:703,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,703,703,0,8,8,0,8,8,8,FULL:8,FULL,703,703,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:704,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,704,704,0,8,8,0,8,8,8,FULL:8,FULL,704,704,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:705,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,705,705,0,8,8,0,8,8,8,FULL:8,FULL,705,705,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:706,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,706,706,0,8,8,0,8,8,8,FULL:8,FULL,706,706,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:707,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,707,707,0,8,8,0,8,8,8,FULL:8,FULL,707,707,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:708,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,708,708,0,8,8,0,8,8,8,FULL:8,FULL,708,708,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:709,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,709,709,0,8,8,0,8,8,8,FULL:8,FULL,709,709,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:710,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,710,710,0,8,8,0,8,8,8,FULL:8,FULL,710,710,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:711,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,711,711,0,8,8,0,8,8,8,FULL:8,FULL,711,711,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:712,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,712,712,0,8,8,0,8,8,8,FULL:8,FULL,712,712,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:713,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,713,713,0,8,8,0,8,8,8,FULL:8,FULL,713,713,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:714,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,714,714,0,8,8,0,8,8,8,FULL:8,FULL,714,714,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:715,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,715,715,0,8,8,0,8,8,8,FULL:8,FULL,715,715,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:716,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,716,716,0,8,8,0,8,8,8,FULL:8,FULL,716,716,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:717,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,717,717,0,8,8,0,8,8,8,FULL:8,FULL,717,717,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:718,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,718,718,0,8,8,0,8,8,8,FULL:8,FULL,718,718,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:719,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,719,719,0,8,8,0,8,8,8,FULL:8,FULL,719,719,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:720,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,720,720,0,8,8,0,8,8,8,FULL:8,FULL,720,720,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:721,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,721,721,0,8,8,0,8,8,8,FULL:8,FULL,721,721,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
engine_dp:1:step:722,engine_core_dp_step,1,32000x1000_b16,pure_decode,tp4dp2moetp1ep8,722,722,0,8,8,0,8,8,8,FULL:8,FULL,722,722,0,8,8,0,8,8,8,FULL:8,FULL,0,0,0,0,0,0,0,1,1,1,1,1,1,1,False,False,True
