scenario,entry_index,workload,total_ms,registered_charge_ms,valid_charge_ms,missing_source_charge_ms,unknown_source_charge_ms,unapproved_source_charge_ms,reconciliation_delta_ms,missing_details,unknown_details,unapproved_details,status
K2.5-tp4ep8dp2-8k2k,93,"{""decode_batch_size"":46,""decode_kv_len"":10240,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":46}",36.68340873718262,36.68340873718262,36.68340873718262,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,94,"{""decode_batch_size"":45,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7955,""total_tokens"":8000}",1127.549072265625,1127.549072265625,1127.549072265625,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,95,"{""decode_batch_size"":45,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":197,""total_tokens"":242}",43.4381246684311,43.4381246684311,43.4381246684311,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,96,"{""decode_batch_size"":45,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":1974,""total_tokens"":2019}",130.87018695115762,130.87018695115762,130.87018695115762,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,97,"{""decode_batch_size"":44,""decode_kv_len"":10240,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7956,""total_tokens"":8000}",1099.6781616210938,1099.6781616210938,1099.6781616210938,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,98,"{""decode_batch_size"":44,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7956,""total_tokens"":8000}",1099.6781616210938,1099.6781616210938,1099.6781616210938,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,99,"{""decode_batch_size"":43,""decode_kv_len"":10240,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7957,""total_tokens"":8000}",1130.4620361328125,1130.4620361328125,1130.4620361328125,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,100,"{""decode_batch_size"":43,""decode_kv_len"":9728,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7957,""total_tokens"":8000}",1130.4620361328125,1130.4620361328125,1130.4620361328125,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,101,"{""decode_batch_size"":43,""decode_kv_len"":9216,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7957,""total_tokens"":8000}",1130.4620361328125,1130.4620361328125,1130.4620361328125,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,102,"{""decode_batch_size"":43,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7957,""total_tokens"":8000}",1130.4620361328125,1130.4620361328125,1130.4620361328125,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,103,"{""decode_batch_size"":44,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7956,""total_tokens"":8000}",1099.6781616210938,1099.6781616210938,1099.6781616210938,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,104,"{""decode_batch_size"":45,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7955,""total_tokens"":8000}",1127.549072265625,1127.549072265625,1127.549072265625,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,105,"{""decode_batch_size"":46,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7954,""total_tokens"":8000}",1127.4225463867188,1127.4225463867188,1127.4225463867188,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,106,"{""decode_batch_size"":47,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7953,""total_tokens"":8000}",1125.7445068359375,1125.7445068359375,1125.7445068359375,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,107,"{""decode_batch_size"":48,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7952,""total_tokens"":8000}",1129.67236328125,1129.67236328125,1129.67236328125,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,108,"{""decode_batch_size"":49,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7951,""total_tokens"":8000}",1130.0274047851562,1130.0274047851562,1130.0274047851562,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,109,"{""decode_batch_size"":50,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7950,""total_tokens"":8000}",1129.5158081054688,1129.5158081054688,1129.5158081054688,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,110,"{""decode_batch_size"":51,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7949,""total_tokens"":8000}",1131.1844482421875,1131.1844482421875,1131.1844482421875,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,111,"{""decode_batch_size"":52,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7948,""total_tokens"":8000}",1130.3057250976562,1130.3057250976562,1130.3057250976562,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,112,"{""decode_batch_size"":53,""decode_kv_len"":8704,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7947,""total_tokens"":8000}",1130.34326171875,1130.34326171875,1130.34326171875,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,113,"{""decode_batch_size"":54,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":3287,""total_tokens"":3341}",190.5837881372466,190.5837881372466,190.5837881372466,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,114,"{""decode_batch_size"":54,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":54,""total_tokens"":108}",373.55377197265625,373.55377197265625,373.55377197265625,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,115,"{""decode_batch_size"":53,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":53,""total_tokens"":106}",39.25363798558625,39.25363798558625,39.25363798558625,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,116,"{""decode_batch_size"":52,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":138,""total_tokens"":190}",39.013053122328465,39.013053122328465,39.013053122328465,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,117,"{""decode_batch_size"":51,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":208,""total_tokens"":259}",44.26721707873109,44.26721707873109,44.26721707873109,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,118,"{""decode_batch_size"":51,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":165,""total_tokens"":216}",40.55063663090887,40.55063663090887,40.55063663090887,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,119,"{""decode_batch_size"":50,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":164,""total_tokens"":214}",40.19479558260345,40.19479558260345,40.19479558260345,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,120,"{""decode_batch_size"":49,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":240,""total_tokens"":289}",45.58498984061666,45.58498984061666,45.58498984061666,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,121,"{""decode_batch_size"":48,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":271,""total_tokens"":319}",48.326389726907934,48.326389726907934,48.326389726907934,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,122,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":334,""total_tokens"":381}",53.39577876569139,53.39577876569139,53.39577876569139,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,123,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":398,""total_tokens"":445}",56.9548393148343,56.9548393148343,56.9548393148343,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,124,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":47,""total_tokens"":94}",48.62521553039551,48.62521553039551,48.62521553039551,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,125,"{""decode_batch_size"":46,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7954,""total_tokens"":8000}",1127.4225463867188,1127.4225463867188,1127.4225463867188,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,126,"{""decode_batch_size"":46,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":52,""total_tokens"":98}",38.91918421155333,38.91918421155333,38.91918421155333,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,127,"{""decode_batch_size"":46,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":438,""total_tokens"":484}",59.089169183790915,59.089169183790915,59.089169183790915,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,128,"{""decode_batch_size"":46,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":46,""total_tokens"":92}",39.108712648179115,39.108712648179115,39.108712648179115,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,129,"{""decode_batch_size"":46,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":471,""total_tokens"":517}",60.54109718341803,60.54109718341803,60.54109718341803,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,130,"{""decode_batch_size"":44,""decode_kv_len"":9728,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7956,""total_tokens"":8000}",1099.6781616210938,1099.6781616210938,1099.6781616210938,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,131,"{""decode_batch_size"":44,""decode_kv_len"":9216,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7956,""total_tokens"":8000}",1099.6781616210938,1099.6781616210938,1099.6781616210938,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,132,"{""decode_batch_size"":55,""decode_kv_len"":8192,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":2853,""total_tokens"":2908}",169.6032893383947,169.6032893383947,169.6032893383947,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,133,"{""decode_batch_size"":55,""decode_kv_len"":8192,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":55,""total_tokens"":110}",38.9693342990937,38.9693342990937,38.9693342990937,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,134,"{""decode_batch_size"":53,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":56,""total_tokens"":109}",39.314342156032254,39.314342156032254,39.314342156032254,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,135,"{""decode_batch_size"":52,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":60,""total_tokens"":112}",39.16228532188856,39.16228532188856,39.16228532188856,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,136,"{""decode_batch_size"":51,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":67,""total_tokens"":118}",39.84746391262439,39.84746391262439,39.84746391262439,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,137,"{""decode_batch_size"":50,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":78,""total_tokens"":128}",39.985896496563115,39.985896496563115,39.985896496563115,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,138,"{""decode_batch_size"":49,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":93,""total_tokens"":142}",40.27948603411371,40.27948603411371,40.27948603411371,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,139,"{""decode_batch_size"":48,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":169,""total_tokens"":217}",40.90494823206516,40.90494823206516,40.90494823206516,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,140,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":190,""total_tokens"":237}",42.84137835479734,42.84137835479734,42.84137835479734,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,141,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":1541,""total_tokens"":1588}",246.7354507446289,246.7354507446289,246.7354507446289,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,142,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":1346,""total_tokens"":1393}",101.1370142285765,101.1370142285765,101.1370142285765,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,143,"{""decode_batch_size"":46,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":1348,""total_tokens"":1394}",100.96698576458144,100.96698576458144,100.96698576458144,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,144,"{""decode_batch_size"":45,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":1445,""total_tokens"":1490}",105.81910518845062,105.81910518845062,105.81910518845062,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,145,"{""decode_batch_size"":45,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":1572,""total_tokens"":1617}",111.72750071132867,111.72750071132867,111.72750071132867,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,146,"{""decode_batch_size"":55,""decode_kv_len"":8192,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":5410,""total_tokens"":5465}",293.6864535194793,293.6864535194793,293.6864535194793,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,147,"{""decode_batch_size"":54,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":80,""total_tokens"":134}",40.27718970182223,40.27718970182223,40.27718970182223,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,148,"{""decode_batch_size"":53,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":80,""total_tokens"":133}",40.04314089805882,40.04314089805882,40.04314089805882,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,149,"{""decode_batch_size"":52,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":83,""total_tokens"":135}",39.91756174181654,39.91756174181654,39.91756174181654,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,150,"{""decode_batch_size"":52,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":377,""total_tokens"":429}",55.7677320784347,55.7677320784347,55.7677320784347,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,151,"{""decode_batch_size"":52,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":224,""total_tokens"":276}",44.68552162930185,44.68552162930185,44.68552162930185,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,152,"{""decode_batch_size"":51,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":226,""total_tokens"":277}",45.29311910936536,45.29311910936536,45.29311910936536,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,153,"{""decode_batch_size"":50,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":226,""total_tokens"":276}",45.04009257418879,45.04009257418879,45.04009257418879,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,154,"{""decode_batch_size"":49,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":238,""total_tokens"":287}",45.47100072610175,45.47100072610175,45.47100072610175,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,155,"{""decode_batch_size"":48,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":292,""total_tokens"":340}",50.2301359898331,50.2301359898331,50.2301359898331,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,156,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":377,""total_tokens"":424}",55.934773264696275,55.934773264696275,55.934773264696275,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,157,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":925,""total_tokens"":972}",81.39768754934116,81.39768754934116,81.39768754934116,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,158,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":397,""total_tokens"":444}",56.911309313108816,56.911309313108816,56.911309313108816,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,159,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":1076,""total_tokens"":1123}",88.69486272925508,88.69486272925508,88.69486272925508,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,160,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":508,""total_tokens"":555}",61.87590581174068,61.87590581174068,61.87590581174068,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,161,"{""decode_batch_size"":46,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":518,""total_tokens"":564}",62.09298499579271,62.09298499579271,62.09298499579271,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,162,"{""decode_batch_size"":45,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":610,""total_tokens"":655}",66.66838387810405,66.66838387810405,66.66838387810405,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,163,"{""decode_batch_size"":55,""decode_kv_len"":8192,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":3441,""total_tokens"":3496}",197.73780102049957,197.73780102049957,197.73780102049957,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,164,"{""decode_batch_size"":54,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":137,""total_tokens"":191}",39.45292873808317,39.45292873808317,39.45292873808317,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,165,"{""decode_batch_size"":53,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":137,""total_tokens"":190}",39.22503252877002,39.22503252877002,39.22503252877002,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,166,"{""decode_batch_size"":52,""decode_kv_len"":8704,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":140,""total_tokens"":192}",39.044886728071674,39.044886728071674,39.044886728071674,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,167,"{""decode_batch_size"":51,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":145,""total_tokens"":196}",39.66198820520192,39.66198820520192,39.66198820520192,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,168,"{""decode_batch_size"":50,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":155,""total_tokens"":205}",39.65389963052985,39.65389963052985,39.65389963052985,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,169,"{""decode_batch_size"":49,""decode_kv_len"":9216,""prefill_batch_size"":2,""prefill_seq_len"":8000,""prefill_tokens"":7951,""total_tokens"":8000}",1130.0274047851562,1130.0274047851562,1130.0274047851562,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,170,"{""decode_batch_size"":50,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":1099,""total_tokens"":1149}",89.82324684149506,89.82324684149506,89.82324684149506,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,171,"{""decode_batch_size"":50,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":760,""total_tokens"":810}",73.2774796068723,73.2774796068723,73.2774796068723,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,172,"{""decode_batch_size"":49,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":760,""total_tokens"":809}",73.02920272986219,73.02920272986219,73.02920272986219,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,173,"{""decode_batch_size"":48,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":7952,""total_tokens"":8000}",1129.67236328125,1129.67236328125,1129.67236328125,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,174,"{""decode_batch_size"":48,""decode_kv_len"":9216,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":870,""total_tokens"":918}",78.22761986314026,78.22761986314026,78.22761986314026,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,175,"{""decode_batch_size"":48,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":949,""total_tokens"":997}",82.85861167060973,82.85861167060973,82.85861167060973,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,176,"{""decode_batch_size"":48,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":593,""total_tokens"":641}",66.05961497520184,66.05961497520184,66.05961497520184,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,177,"{""decode_batch_size"":47,""decode_kv_len"":9728,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":599,""total_tokens"":646}",66.0627596897426,66.0627596897426,66.0627596897426,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,178,"{""decode_batch_size"":46,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":608,""total_tokens"":654}",66.85727252947078,66.85727252947078,66.85727252947078,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,179,"{""decode_batch_size"":45,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":613,""total_tokens"":658}",66.80137648031595,66.80137648031595,66.80137648031595,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,180,"{""decode_batch_size"":44,""decode_kv_len"":10240,""prefill_batch_size"":1,""prefill_seq_len"":8000,""prefill_tokens"":5920,""total_tokens"":5964}",318.28830567437427,318.28830567437427,318.28830567437427,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,181,"{""decode_batch_size"":44,""decode_kv_len"":10240,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":44}",33.353248596191406,33.353248596191406,33.353248596191406,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,182,"{""decode_batch_size"":43,""decode_kv_len"":10240,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":43}",30.91684255810381,30.91684255810381,30.91684255810381,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,183,"{""decode_batch_size"":42,""decode_kv_len"":10240,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":42}",35.18475341796875,35.18475341796875,35.18475341796875,0.0,0.0,0.0,0.0,[],[],[],PASS
K2.5-tp4ep8dp2-8k2k,184,"{""decode_batch_size"":41,""decode_kv_len"":10240,""prefill_batch_size"":0,""prefill_seq_len"":8000,""prefill_tokens"":0,""total_tokens"":41}",35.56694412231445,35.56694412231445,35.56694412231445,0.0,0.0,0.0,0.0,[],[],[],PASS
